개방자치단체코드,관리번호,구분명,근거법령명,화장실명,소재지도로명주소,소재지지번주소,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,개방시간상세,설치연월,화장실소유구분명,오물처리방식,안전관리시설설치대상여부,비상벨설치여부,비상벨설치장소,화장실입구CCTV설치유무,기저귀교환대유무,기저귀교환대장소,리모델링연월,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3740000,202437400000101355,공중화장실,법제3조제3호,청소년문화,,경기도 수원시 팔달구 인계동 351-1,2,3,1,0,0,1,7,1,4,수원시 팔달구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:38:54
3740000,202437400000101356,공중화장실,법제3조제3호,청명역 화장실,경기도 수원시 영통구 봉영로 지하 1670(영통동),경기도 수원시 영통구 영통동 1055,8,12,1,0,1,1,21,1,1,한국철도공사 수도권동부본부,,정시,20시간,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:37:34
3740000,202437400000101357,공중화장실,법제3조제11호,청담아이파크주유소,경기도 수원시 권선구 경수대로 229 (세류동),경기도 수원시 권선구 세류동 1150-22,1,2,0,0,0,0,1,0,0,청담아이파크주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:36:49
3740000,202437400000101358,공중화장실,법제3조제3호,청개구리,"경기도 수원시 장안구 상률로 37-18, 청개구리 공중화장실(밤밭청개구리공원) (율전동)",경기도 수원시 장안구 율전동 124-1 청개구리 공중화장실(밤밭청개구리공원),3,2,1,1,0,0,5,0,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:35:40
3740000,202437400000101359,공중화장실,법제3조제11호,천천주유소,경기도 수원시 장안구 덕영대로 557 (천천동),경기도 수원시 장안구 천천동 521,2,2,0,0,0,0,1,0,0,천천주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:35:07
3740000,202437400000101360,공중화장실,법제3조제3호,천천3,"경기도 수원시 장안구 정자천로 82, 천천3 (정자동)",경기도 수원시 장안구 정자동 925 천천3,2,2,1,0,0,0,2,0,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:32:44
3740000,202437400000101361,공중화장실,법제3조제3호,창진가스에너지,경기도 수원시 권선구 서수원로 21 (오목천동),경기도 수원시 권선구 오목천동 740-1,2,2,0,0,0,0,2,0,0,창진가스에너지,,정시,00:00~24:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:31:47
3740000,202437400000101362,공중화장실,법제3조제3호,연무지구대,경기도 수원시 장안구 경수대로 758(연무동),경기도 수원시 팔달구 연무동 254-11,1,1,1,0,0,0,1,0,0,수원장안경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:30:31
3740000,202437400000101363,공중화장실,법제3조제3호,창룡문외성,경기도 수원시 팔달구 경수대로 697(지동),경기도 수원시 팔달구 지동 261-59,4,6,1,1,1,0,7,0,1,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:29:48
3740000,202437400000101364,공중화장실,법제3조제3호,창룡도서관,경기도 수원시 팔달구 월드컵로 381번길 36(우만동),경기도 수원시 팔달구 우만동 582,6,9,3,0,0,3,12,3,3,수원시 도서관사업소,,정시,07:00~23:00(매주 금요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:29:11
3740000,202437400000101365,공중화장실,법제3조제11호,참좋은주유소,경기도 수원시 권선구 정조로 599 (세류동),경기도 수원시 권선구 세류동 147-3,1,1,0,0,0,0,1,0,0,참좋은주유소,,정시,05:00~24:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:28:50
3740000,202437400000101366,공중화장실,법제3조제3호,참새(황골공원),경기도 수원시 영통구 영통로 530(영통동),경기도 수원시 영통구 영통동 948-2,2,2,0,0,0,0,2,0,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:28:21
3740000,202437400000101367,공중화장실,법제3조제11호,진흥주유소,"경기도 수원시 권선구 수인로 173 (서둔동, 진흥주유소)",경기도 수원시 권선구 서둔동 247-25,2,2,0,0,0,0,1,0,0,진흥주유소,,정시,06:00~22:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:27:59
3740000,202437400000101368,공중화장실,법제3조제3호,진달래,,경기도 수원시 팔달구 고등동42-140,3,3,1,0,0,1,4,0,0,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:27:27
3740000,202437400000101369,공중화장실,법제3조제11호,직영G&G(수원햄스터)주유소,경기도 수원시 권선구 매송고색로 810 (고색동),경기도 수원시 권선구 고색동 185-6,1,2,0,0,0,0,2,0,0,직영G&G(수원햄스터)주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:26:54
3740000,202437400000101370,공중화장실,법제3조제3호,지혜샘도서관 3층,경기도 수원시 권선구 동탄원천로 818(권선동),경기도 수원시 권선구 권선동 1310,2,3,0,0,0,0,4,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:26:10
3740000,202437400000101371,공중화장실,법제3조제3호,지혜샘도서관 2층,경기도 수원시 권선구 동탄원천로 818(권선동),경기도 수원시 권선구 권선동 1310,2,3,0,0,0,0,4,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:25:54
3740000,202437400000101372,공중화장실,법제3조제3호,지혜샘도서관 1층,경기도 수원시 권선구 동탄원천로 818(권선동),경기도 수원시 권선구 권선동 1310,2,3,0,0,0,0,5,0,0,수원시도서관사업소,,정시,평일 09:00~18:00(매주 월요일 휴무),,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:25:34
3740000,202437400000101373,공중화장실,법제3조제3호,지지대,"경기도 수원시 장안구 경수대로 1274, 수원시립북수원전시관(관리사무실) (파장동)",경기도 수원시 장안구 파장동 39-35 수원시립북수원전시관(관리사무실),2,3,1,0,0,1,4,0,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:26:27
3740000,202437400000101374,공중화장실,법제3조제11호,지에스칼텍스(주) 영통주유소,경기도 수원시 영통구 청명로 107(영통동),경기도 수원시 영통구 영통동 996-2,2,2,0,0,0,0,2,0,0,지에스칼텍스(주) 영통주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:06:02
3740000,202437400000101375,공중화장실,법제3조제11호,지에스칼텍스(주) 수원역주유소,경기도 수원시 권선구 덕영대로 1003 (세류동),경기도 수원시 권선구 세류동 213,1,2,0,0,0,0,1,0,0,지에스칼텍스(주) 수원역주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:05:40
3740000,202437400000101376,공중화장실,법제3조제11호,지에스칼텍스(주) 경향주유소,경기도 수원시 권선구 매송고색로 827 (평동),경기도 수원시 권선구 평동 43-5,2,2,0,0,0,0,2,0,0,지에스칼텍스(주) 경향주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:05:15
3740000,202437400000101377,공중화장실,법제3조제3호,지성,경기도 수원시 영통구 동탄지성로 520,경기도 수원시 영통구 망포동 755,2,2,1,0,1,1,4,1,0,수원시 영통구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:04:49
3740000,202437400000101378,공중화장실,법제3조제3호,지동행정복지센터,경기도 수원시 팔달구 세지로 339(지동),경기도 수원시 팔달구 지동 143-1 지동행정복지센터,4,2,2,2,0,0,8,2,0,지동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,Y,남자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:04:26
3740000,202437400000101379,공중화장실,법제3조제3호,중앙도서관,경기도 수원시 팔달구 팔달산로 318(교동),경기도 수원시 팔달구 교동 산3-3,8,10,1,1,1,0,8,1,1,수원시 도서관사업소,,정시,"07:00~23:00(첫째, 셋째주 월요일 휴무)",,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:04:01
3740000,202437400000101380,공중화장실,법제3조제3호,중보들B,경기도 수원시 권선구 산업로155번길 161(고색동),경기도 수원시 권선구 고색동 523-1,4,4,2,2,1,0,9,2,1,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:03:32
3740000,202437400000101381,공중화장실,법제3조제3호,중보들A,경기도 수원시 권선구 산업로155번길 161(고색동),경기도 수원시 권선구 고색동 523-1,3,3,2,2,1,0,6,2,1,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:03:13
3740000,202437400000101382,공중화장실,법제3조제3호,조원2동행정복지센터,경기도 수원시 장안구 송원로 109-5(조원동),경기도 수원시 장안구 조원동 877,1,2,1,0,0,0,2,1,0,조원2동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:02:53
3740000,202437400000101383,공중화장실,법제3조제3호,조원1동행정복지센터,경기도 수원시 장안구 경기도 수원시 장안구 금당로 56(조원동),경기도 수원시 장안구 조원동 735,9,6,1,1,0,0,3,0,0,조원1동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:02:33
3740000,202437400000101384,공중화장실,법제3조제3호,조원,경기도 수원시 장안구 금당로38번길7(조원동),경기도 수원시 장안구 조원동 731,1,2,1,0,1,0,2,0,1,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:02:16
3740000,202437400000101385,공중화장실,법제3조제3호,제14호문화,경기도 수원시 권선구 평동로77번길 14-9 (평동),경기도 수원시 권선구 평동 2-36,2,1,1,0,0,1,5,1,0,수원시 권선구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:01:59
3740000,202437400000101386,공중화장실,법제3조제3호,정자문화,경기도 수원시 장안구 이목로 24-25(정자1동),경기도 수원시 장안구 정자동 947(정자문화공원),2,3,1,1,1,0,5,1,0,수원시 장안구 녹지공원과,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 14:00:00
3740000,202437400000101387,공중화장실,법제3조제3호,정자3동행정복지센터,경기도 수원시 장안구 대평로85(정자동),경기도 수원시 장안구 정자동 879-4,6,6,1,3,0,0,9,2,0,정자3동행정복지센터,,정시,평일 09:00~19:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:59:38
3740000,202437400000101388,공중화장실,법제3조제3호,정자2동행정복지센터,경기도 수원시 장안구 송정로24번길 34(정자동),경기도 수원시 장안구 정자동 32-7,2,2,1,0,0,0,1,1,0,정자2동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:59:18
3740000,202437400000101389,공중화장실,법제3조제3호,정자1동행정복지센터,경기도 수원시 장안구 정자로130번길 209(정자동),경기도 수원시 장안구 정자동 840-96,5,9,1,1,0,0,7,1,0,정자1동행정복지센터,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:58:59
3740000,202437400000101390,공중화장실,법제3조제3호,정다운,경기도 수원시 영통구 영통구 광교호수로 127(하동),경기도 수원시 영통구 하동 999공 (호수공원),2,2,0,0,0,0,4,1,0,수원시 공원녹지사업소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:57:58
3740000,202437400000101391,공중화장실,법제3조제3호,전망좋은,경기도 수원시 팔달구 팔달산로 228(남창동),경기도 수원시 팔달구 남창동 55-22,3,3,1,1,0,1,6,0,0,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:58:30
3740000,202437400000101392,공중화장실,법제3조제3호,전망대,경기도 수원시 영통구 광교호수로 127(하동),경기도 수원시 영통구 하동 1024공 (호수공원),2,1,1,7,0,0,2,1,0,수원시 공원녹지사업소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:57:34
3740000,202437400000101393,공중화장실,법제3조제3호,재미난밭,경기도 수원시 영통구 광교호수로 127(하동),경기도 수원시 영통구 하동 1024공 (호수공원),2,3,1,5,1,1,8,1,1,수원시 공원녹지사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:57:02
3740000,202437400000101394,공중화장실,법제3조제3호,재난안전본부(남부119안전센터),"경기도 수원시 권선구 동수원로 286, 수원남부소방서 (권선동)",경기도 수원시 권선구 권선동 1237 수원남부소방서,11,15,1,1,0,0,11,1,0,남부119안전센터,,정시,09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:56:33
3740000,202437400000101396,공중화장실,법제3조제3호,장안문지구대,경기도 수원시 장안구 송정로 113(조원동),경기도 수원시 장안구 조원동 680-6,4,3,1,2,0,0,2,0,0,수원장안경찰서,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:54:05
3740000,202437400000101397,공중화장실,법제3조제3호,장안문,경기도 수원시 팔달구 정조로905번길8(장안동),경기도 수원시 팔달구 장안동 1-5,2,2,1,0,0,0,4,1,0,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,Y,Y,여자화장실,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:53:35
3740000,202437400000101398,공중화장실,법제3조제3호,장안구청,경기도 수원시 장안구 송원로 101(조원동),경기도 수원시 장안구 조원동 888,26,27,7,0,0,0,26,7,0,장안구청,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,N,N,,Y,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:53:14
3740000,202437400000101399,공중화장실,법제3조제3호,장안구보건소,경기도 수원시 장안구 송원로 101(조원동),경기도 수원시 장안구 조원동 888,2,3,1,0,0,0,3,1,0,장안구보건소,,정시,평일 09:00~18:00,,공공기관-지방자치단체,수세식,Y,Y,장애인화장실,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:52:53
3740000,202437400000101400,공중화장실,법제3조제11호,장안공원주유소,경기도 수원시 장안구 팔달로 227 (영화동),경기도 수원시 장안구 영화동 438-8,2,3,0,0,0,0,2,0,0,장안공원주유소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,N,,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:52:34
3740000,202437400000101401,공중화장실,법제3조제3호,장안공원,경기도 수원시 장안구 팔달로238 (영화동),경기도 수원시 장안구 영화동 349-26,4,6,1,0,0,0,6,0,0,수원시 화성사업소,,상시,,,공공기관-지방자치단체,수세식,N,N,,N,Y,여자화장실,,2026-02-20,I,2026-05-15 18:43:46,2026-02-23 13:52:05
